latitude,longitude,target,commercial_50m,commercial_100m,commercial_150m,commercial_200m,commercial_250m,commercial_300m,commercial_350m,commercial_400m,commercial_450m,commercial_500m,commercial_550m,commercial_600m,commercial_650m,commercial_700m,commercial_750m,commercial_800m,commercial_850m,commercial_900m,commercial_950m,commercial_1000m,commercial_1050m,commercial_1100m,commercial_1150m,commercial_1200m,commercial_1250m,commercial_1300m,commercial_1350m,commercial_1400m,commercial_1450m,commercial_1500m,commercial_1550m,commercial_1600m,commercial_1650m,commercial_1700m,commercial_1750m,commercial_1800m,commercial_1850m,commercial_1900m,commercial_1950m,commercial_2000m,commercial_2050m,commercial_2100m,commercial_2150m,commercial_2200m,commercial_2250m,commercial_2300m,commercial_2350m,commercial_2400m,commercial_2450m,commercial_2500m,commercial_2550m,commercial_2600m,commercial_2650m,commercial_2700m,commercial_2750m,commercial_2800m,commercial_2850m,commercial_2900m,commercial_2950m,commercial_3000m,industrial_50m,industrial_100m,industrial_150m,industrial_200m,industrial_250m,industrial_300m,industrial_350m,industrial_400m,industrial_450m,industrial_500m,industrial_550m,industrial_600m,industrial_650m,industrial_700m,industrial_750m,industrial_800m,industrial_850m,industrial_900m,industrial_950m,industrial_1000m,industrial_1050m,industrial_1100m,industrial_1150m,industrial_1200m,industrial_1250m,industrial_1300m,industrial_1350m,industrial_1400m,industrial_1450m,industrial_1500m,industrial_1550m,industrial_1600m,industrial_1650m,industrial_1700m,industrial_1750m,industrial_1800m,industrial_1850m,industrial_1900m,industrial_1950m,industrial_2000m,industrial_2050m,industrial_2100m,industrial_2150m,industrial_2200m,industrial_2250m,industrial_2300m,industrial_2350m,industrial_2400m,industrial_2450m,industrial_2500m,industrial_2550m,industrial_2600m,industrial_2650m,industrial_2700m,industrial_2750m,industrial_2800m,industrial_2850m,industrial_2900m,industrial_2950m,industrial_3000m,residential_50m,residential_100m,residential_150m,residential_200m,residential_250m,residential_300m,residential_350m,residential_400m,residential_450m,residential_500m,residential_550m,residential_600m,residential_650m,residential_700m,residential_750m,residential_800m,residential_850m,residential_900m,residential_950m,residential_1000m,residential_1050m,residential_1100m,residential_1150m,residential_1200m,residential_1250m,residential_1300m,residential_1350m,residential_1400m,residential_1450m,residential_1500m,residential_1550m,residential_1600m,residential_1650m,residential_1700m,residential_1750m,residential_1800m,residential_1850m,residential_1900m,residential_1950m,residential_2000m,residential_2050m,residential_2100m,residential_2150m,residential_2200m,residential_2250m,residential_2300m,residential_2350m,residential_2400m,residential_2450m,residential_2500m,residential_2550m,residential_2600m,residential_2650m,residential_2700m,residential_2750m,residential_2800m,residential_2850m,residential_2900m,residential_2950m,residential_3000m,forest_50m,forest_100m,forest_150m,forest_200m,forest_250m,forest_300m,forest_350m,forest_400m,forest_450m,forest_500m,forest_550m,forest_600m,forest_650m,forest_700m,forest_750m,forest_800m,forest_850m,forest_900m,forest_950m,forest_1000m,forest_1050m,forest_1100m,forest_1150m,forest_1200m,forest_1250m,forest_1300m,forest_1350m,forest_1400m,forest_1450m,forest_1500m,forest_1550m,forest_1600m,forest_1650m,forest_1700m,forest_1750m,forest_1800m,forest_1850m,forest_1900m,forest_1950m,forest_2000m,forest_2050m,forest_2100m,forest_2150m,forest_2200m,forest_2250m,forest_2300m,forest_2350m,forest_2400m,forest_2450m,forest_2500m,forest_2550m,forest_2600m,forest_2650m,forest_2700m,forest_2750m,forest_2800m,forest_2850m,forest_2900m,forest_2950m,forest_3000m,meadow_50m,meadow_100m,meadow_150m,meadow_200m,meadow_250m,meadow_300m,meadow_350m,meadow_400m,meadow_450m,meadow_500m,meadow_550m,meadow_600m,meadow_650m,meadow_700m,meadow_750m,meadow_800m,meadow_850m,meadow_900m,meadow_950m,meadow_1000m,meadow_1050m,meadow_1100m,meadow_1150m,meadow_1200m,meadow_1250m,meadow_1300m,meadow_1350m,meadow_1400m,meadow_1450m,meadow_1500m,meadow_1550m,meadow_1600m,meadow_1650m,meadow_1700m,meadow_1750m,meadow_1800m,meadow_1850m,meadow_1900m,meadow_1950m,meadow_2000m,meadow_2050m,meadow_2100m,meadow_2150m,meadow_2200m,meadow_2250m,meadow_2300m,meadow_2350m,meadow_2400m,meadow_2450m,meadow_2500m,meadow_2550m,meadow_2600m,meadow_2650m,meadow_2700m,meadow_2750m,meadow_2800m,meadow_2850m,meadow_2900m,meadow_2950m,meadow_3000m,orchard_50m,orchard_100m,orchard_150m,orchard_200m,orchard_250m,orchard_300m,orchard_350m,orchard_400m,orchard_450m,orchard_500m,orchard_550m,orchard_600m,orchard_650m,orchard_700m,orchard_750m,orchard_800m,orchard_850m,orchard_900m,orchard_950m,orchard_1000m,orchard_1050m,orchard_1100m,orchard_1150m,orchard_1200m,orchard_1250m,orchard_1300m,orchard_1350m,orchard_1400m,orchard_1450m,orchard_1500m,orchard_1550m,orchard_1600m,orchard_1650m,orchard_1700m,orchard_1750m,orchard_1800m,orchard_1850m,orchard_1900m,orchard_1950m,orchard_2000m,orchard_2050m,orchard_2100m,orchard_2150m,orchard_2200m,orchard_2250m,orchard_2300m,orchard_2350m,orchard_2400m,orchard_2450m,orchard_2500m,orchard_2550m,orchard_2600m,orchard_2650m,orchard_2700m,orchard_2750m,orchard_2800m,orchard_2850m,orchard_2900m,orchard_2950m,orchard_3000m,farmland_50m,farmland_100m,farmland_150m,farmland_200m,farmland_250m,farmland_300m,farmland_350m,farmland_400m,farmland_450m,farmland_500m,farmland_550m,farmland_600m,farmland_650m,farmland_700m,farmland_750m,farmland_800m,farmland_850m,farmland_900m,farmland_950m,farmland_1000m,farmland_1050m,farmland_1100m,farmland_1150m,farmland_1200m,farmland_1250m,farmland_1300m,farmland_1350m,farmland_1400m,farmland_1450m,farmland_1500m,farmland_1550m,farmland_1600m,farmland_1650m,farmland_1700m,farmland_1750m,farmland_1800m,farmland_1850m,farmland_1900m,farmland_1950m,farmland_2000m,farmland_2050m,farmland_2100m,farmland_2150m,farmland_2200m,farmland_2250m,farmland_2300m,farmland_2350m,farmland_2400m,farmland_2450m,farmland_2500m,farmland_2550m,farmland_2600m,farmland_2650m,farmland_2700m,farmland_2750m,farmland_2800m,farmland_2850m,farmland_2900m,farmland_2950m,farmland_3000m,vineyard_50m,vineyard_100m,vineyard_150m,vineyard_200m,vineyard_250m,vineyard_300m,vineyard_350m,vineyard_400m,vineyard_450m,vineyard_500m,vineyard_550m,vineyard_600m,vineyard_650m,vineyard_700m,vineyard_750m,vineyard_800m,vineyard_850m,vineyard_900m,vineyard_950m,vineyard_1000m,vineyard_1050m,vineyard_1100m,vineyard_1150m,vineyard_1200m,vineyard_1250m,vineyard_1300m,vineyard_1350m,vineyard_1400m,vineyard_1450m,vineyard_1500m,vineyard_1550m,vineyard_1600m,vineyard_1650m,vineyard_1700m,vineyard_1750m,vineyard_1800m,vineyard_1850m,vineyard_1900m,vineyard_1950m,vineyard_2000m,vineyard_2050m,vineyard_2100m,vineyard_2150m,vineyard_2200m,vineyard_2250m,vineyard_2300m,vineyard_2350m,vineyard_2400m,vineyard_2450m,vineyard_2500m,vineyard_2550m,vineyard_2600m,vineyard_2650m,vineyard_2700m,vineyard_2750m,vineyard_2800m,vineyard_2850m,vineyard_2900m,vineyard_2950m,vineyard_3000m,grass_50m,grass_100m,grass_150m,grass_200m,grass_250m,grass_300m,grass_350m,grass_400m,grass_450m,grass_500m,grass_550m,grass_600m,grass_650m,grass_700m,grass_750m,grass_800m,grass_850m,grass_900m,grass_950m,grass_1000m,grass_1050m,grass_1100m,grass_1150m,grass_1200m,grass_1250m,grass_1300m,grass_1350m,grass_1400m,grass_1450m,grass_1500m,grass_1550m,grass_1600m,grass_1650m,grass_1700m,grass_1750m,grass_1800m,grass_1850m,grass_1900m,grass_1950m,grass_2000m,grass_2050m,grass_2100m,grass_2150m,grass_2200m,grass_2250m,grass_2300m,grass_2350m,grass_2400m,grass_2450m,grass_2500m,grass_2550m,grass_2600m,grass_2650m,grass_2700m,grass_2750m,grass_2800m,grass_2850m,grass_2900m,grass_2950m,grass_3000m,grassland_50m,grassland_100m,grassland_150m,grassland_200m,grassland_250m,grassland_300m,grassland_350m,grassland_400m,grassland_450m,grassland_500m,grassland_550m,grassland_600m,grassland_650m,grassland_700m,grassland_750m,grassland_800m,grassland_850m,grassland_900m,grassland_950m,grassland_1000m,grassland_1050m,grassland_1100m,grassland_1150m,grassland_1200m,grassland_1250m,grassland_1300m,grassland_1350m,grassland_1400m,grassland_1450m,grassland_1500m,grassland_1550m,grassland_1600m,grassland_1650m,grassland_1700m,grassland_1750m,grassland_1800m,grassland_1850m,grassland_1900m,grassland_1950m,grassland_2000m,grassland_2050m,grassland_2100m,grassland_2150m,grassland_2200m,grassland_2250m,grassland_2300m,grassland_2350m,grassland_2400m,grassland_2450m,grassland_2500m,grassland_2550m,grassland_2600m,grassland_2650m,grassland_2700m,grassland_2750m,grassland_2800m,grassland_2850m,grassland_2900m,grassland_2950m,grassland_3000m,scrub_50m,scrub_100m,scrub_150m,scrub_200m,scrub_250m,scrub_300m,scrub_350m,scrub_400m,scrub_450m,scrub_500m,scrub_550m,scrub_600m,scrub_650m,scrub_700m,scrub_750m,scrub_800m,scrub_850m,scrub_900m,scrub_950m,scrub_1000m,scrub_1050m,scrub_1100m,scrub_1150m,scrub_1200m,scrub_1250m,scrub_1300m,scrub_1350m,scrub_1400m,scrub_1450m,scrub_1500m,scrub_1550m,scrub_1600m,scrub_1650m,scrub_1700m,scrub_1750m,scrub_1800m,scrub_1850m,scrub_1900m,scrub_1950m,scrub_2000m,scrub_2050m,scrub_2100m,scrub_2150m,scrub_2200m,scrub_2250m,scrub_2300m,scrub_2350m,scrub_2400m,scrub_2450m,scrub_2500m,scrub_2550m,scrub_2600m,scrub_2650m,scrub_2700m,scrub_2750m,scrub_2800m,scrub_2850m,scrub_2900m,scrub_2950m,scrub_3000m,tree_50m,tree_100m,tree_150m,tree_200m,tree_250m,tree_300m,tree_350m,tree_400m,tree_450m,tree_500m,tree_550m,tree_600m,tree_650m,tree_700m,tree_750m,tree_800m,tree_850m,tree_900m,tree_950m,tree_1000m,tree_1050m,tree_1100m,tree_1150m,tree_1200m,tree_1250m,tree_1300m,tree_1350m,tree_1400m,tree_1450m,tree_1500m,tree_1550m,tree_1600m,tree_1650m,tree_1700m,tree_1750m,tree_1800m,tree_1850m,tree_1900m,tree_1950m,tree_2000m,tree_2050m,tree_2100m,tree_2150m,tree_2200m,tree_2250m,tree_2300m,tree_2350m,tree_2400m,tree_2450m,tree_2500m,tree_2550m,tree_2600m,tree_2650m,tree_2700m,tree_2750m,tree_2800m,tree_2850m,tree_2900m,tree_2950m,tree_3000m,tree_row_50m,tree_row_100m,tree_row_150m,tree_row_200m,tree_row_250m,tree_row_300m,tree_row_350m,tree_row_400m,tree_row_450m,tree_row_500m,tree_row_550m,tree_row_600m,tree_row_650m,tree_row_700m,tree_row_750m,tree_row_800m,tree_row_850m,tree_row_900m,tree_row_950m,tree_row_1000m,tree_row_1050m,tree_row_1100m,tree_row_1150m,tree_row_1200m,tree_row_1250m,tree_row_1300m,tree_row_1350m,tree_row_1400m,tree_row_1450m,tree_row_1500m,tree_row_1550m,tree_row_1600m,tree_row_1650m,tree_row_1700m,tree_row_1750m,tree_row_1800m,tree_row_1850m,tree_row_1900m,tree_row_1950m,tree_row_2000m,tree_row_2050m,tree_row_2100m,tree_row_2150m,tree_row_2200m,tree_row_2250m,tree_row_2300m,tree_row_2350m,tree_row_2400m,tree_row_2450m,tree_row_2500m,tree_row_2550m,tree_row_2600m,tree_row_2650m,tree_row_2700m,tree_row_2750m,tree_row_2800m,tree_row_2850m,tree_row_2900m,tree_row_2950m,tree_row_3000m,wood_50m,wood_100m,wood_150m,wood_200m,wood_250m,wood_300m,wood_350m,wood_400m,wood_450m,wood_500m,wood_550m,wood_600m,wood_650m,wood_700m,wood_750m,wood_800m,wood_850m,wood_900m,wood_950m,wood_1000m,wood_1050m,wood_1100m,wood_1150m,wood_1200m,wood_1250m,wood_1300m,wood_1350m,wood_1400m,wood_1450m,wood_1500m,wood_1550m,wood_1600m,wood_1650m,wood_1700m,wood_1750m,wood_1800m,wood_1850m,wood_1900m,wood_1950m,wood_2000m,wood_2050m,wood_2100m,wood_2150m,wood_2200m,wood_2250m,wood_2300m,wood_2350m,wood_2400m,wood_2450m,wood_2500m,wood_2550m,wood_2600m,wood_2650m,wood_2700m,wood_2750m,wood_2800m,wood_2850m,wood_2900m,wood_2950m,wood_3000m,bigRoad_50m,bigRoad_100m,bigRoad_150m,bigRoad_200m,bigRoad_250m,bigRoad_300m,bigRoad_350m,bigRoad_400m,bigRoad_450m,bigRoad_500m,bigRoad_550m,bigRoad_600m,bigRoad_650m,bigRoad_700m,bigRoad_750m,bigRoad_800m,bigRoad_850m,bigRoad_900m,bigRoad_950m,bigRoad_1000m,bigRoad_1050m,bigRoad_1100m,bigRoad_1150m,bigRoad_1200m,bigRoad_1250m,bigRoad_1300m,bigRoad_1350m,bigRoad_1400m,bigRoad_1450m,bigRoad_1500m,smallRoad_50m,smallRoad_100m,smallRoad_150m,smallRoad_200m,smallRoad_250m,smallRoad_300m,smallRoad_350m,smallRoad_400m,smallRoad_450m,smallRoad_500m,smallRoad_550m,smallRoad_600m,smallRoad_650m,smallRoad_700m,smallRoad_750m,smallRoad_800m,smallRoad_850m,smallRoad_900m,smallRoad_950m,smallRoad_1000m,smallRoad_1050m,smallRoad_1100m,smallRoad_1150m,smallRoad_1200m,smallRoad_1250m,smallRoad_1300m,smallRoad_1350m,smallRoad_1400m,smallRoad_1450m,smallRoad_1500m,traffic_signals,motorway,primary,industrial
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
0.0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
